submission_a,submission_b,assignment_id,code_a,code_b,token_similarity,line_similarity,length_similarity,structure_similarity,typing_speed_gap,idle_ratio_gap,paste_ratio_gap,tab_switch_gap,suspicion_gap,label
sub_0067,sub_1066,assignment_007,"s = input(""Enter string: "")
count = 0

for i in s:
    if i == 'a' or i == 'e' or i == 'i' or i == 'o' or i == 'u':
        count = count + 1

print(count)","word = input(""Enter word: "")

ans = word.count('a') + word.count('e') + word.count('i') + word.count('o') + word.count('u')

print(ans)",0.47368421052631576,0.0,0.8709677419354839,0.0,55,0.37000000000000005,0.83,11,84,0
sub_0067,sub_1067,assignment_007,"s = input(""Enter string: "")
count = 0

for i in s:
    if i == 'a' or i == 'e' or i == 'i' or i == 'o' or i == 'u':
        count = count + 1

print(count)","name = input()

count = 0

for ch in name:
    if ch.lower() == 'a':
        count += 1
    elif ch.lower() == 'e':
        count += 1
    elif ch.lower() == 'i':
        count += 1
    elif ch.lower() == 'o':
        count += 1
    elif ch.lower() == 'u':
        count += 1

print(count)",0.6190476190476191,0.14285714285714285,0.5363321799307958,0.9999800003999919,46,0.28,0.71,8,75,0
sub_0067,sub_1068,assignment_007,"s = input(""Enter string: "")
count = 0

for i in s:
    if i == 'a' or i == 'e' or i == 'i' or i == 'o' or i == 'u':
        count = count + 1

print(count)","text = input(""Enter text: "")

v = 0

for i in text:
    if i.lower() == 'a':
        v += 1
    elif i.lower() == 'e':
        v += 1
    elif i.lower() == 'i':
        v += 1
    elif i.lower() == 'o':
        v += 1
    elif i.lower() == 'u':
        v += 1

print(""Answer:"", v)",0.5909090909090909,0.0,0.5535714285714286,0.9999800003999919,51,0.33,0.78,9,80,0
sub_0067,sub_1069,assignment_007,"s = input(""Enter string: "")
count = 0

for i in s:
    if i == 'a' or i == 'e' or i == 'i' or i == 'o' or i == 'u':
        count = count + 1

print(count)","string = input()

count = sum(1 for ch in string if ch.lower() in ""aeiou"")

print(count)",0.38095238095238093,0.125,0.567741935483871,0.9999800003999919,43,0.25,0.67,7,71,0
sub_0067,sub_1070,assignment_007,"s = input(""Enter string: "")
count = 0

for i in s:
    if i == 'a' or i == 'e' or i == 'i' or i == 'o' or i == 'u':
        count = count + 1

print(count)","txt = input(""Enter string: "")

vowels = sum(1 for i in txt if i.lower() in ""aeiou"")

print(vowels)",0.4090909090909091,0.0,0.632258064516129,0.9999800003999919,57,0.38999999999999996,0.85,12,86,0
sub_0068,sub_0069,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)",0.2857142857142857,0.0,0.8059701492537313,0.33332888894814733,7,0.09,0.02,2,8,0
sub_0068,sub_0070,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)",0.3181818181818182,0.0,0.8307692307692308,0.9999800003999919,2,0.03,0.03,1,2,0
sub_0068,sub_0071,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","s = input(""Enter any word: "")

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)",0.08695652173913043,0.0,0.8181818181818182,0.0,2,0.040000000000000036,0.01,1,6,0
sub_0068,sub_0072,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","str1 = input()

vowels = 0

for i in range(len(str1)):
    if str1[i] == 'a' or str1[i] == 'e' or str1[i] == 'i' or str1[i] == 'o' or str1[i] == 'u':
        vowels += 1

print(vowels)",0.36363636363636365,0.0,0.5869565217391305,0.9999800003999919,11,0.12,0.0,2,10,0
sub_0068,sub_0073,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","word = input(""Enter text: "")

count = 0

for letter in word:
    if letter.lower() == 'a':
        count += 1
    elif letter.lower() == 'e':
        count += 1
    elif letter.lower() == 'i':
        count += 1
    elif letter.lower() == 'o':
        count += 1
    elif letter.lower() == 'u':
        count += 1

print(""Answer:"", count)",0.32,0.0,0.31952662721893493,0.9999800003999919,3,0.04999999999999999,0.02,0,1,0
sub_0068,sub_0074,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","s = input()

v = ""aeiou""
ans = 0

for i in s:
    for j in v:
        if i.lower() == j:
            ans += 1

print(ans)",0.42105263157894735,0.0,0.8925619834710744,0.6666577778962947,1,0.010000000000000009,0.01,0,5,0
sub_0068,sub_0075,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","data = input(""Enter string "")

c = 0

for i in data:
    match i.lower():
        case 'a' | 'e' | 'i' | 'o' | 'u':
            c += 1

print(c)",0.2916666666666667,0.16666666666666666,0.75,0.49999000019999595,6,0.07999999999999999,0.0,1,7,0
sub_0068,sub_0076,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","txt = input()

count = sum(1 for i in txt if i.lower() in ""aeiou"")

print(count)",0.3157894736842105,0.0,0.7407407407407407,0.9999800003999919,1,0.03999999999999998,0.02,1,1,0
sub_0068,sub_0077,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","string = input(""Enter a string: "")

vowels = ['a','e','i','o','u','A','E','I','O','U']

res = 0

for i in string:
    if i in vowels:
        res = res + 1

print(""Number of vowels:"", res)",0.34782608695652173,0.0,0.574468085106383,0.9999800003999919,8,0.09999999999999998,0.01,2,9,0
sub_0068,sub_1061,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","txt = input()

letters = ""aeiouAEIOU""
count = 0

for i in txt:
    if i in letters:
        count += 1

print(""Vowels ="", count)",0.5294117647058824,0.0,0.84375,0.9999800003999919,52,0.24,0.74,7,70,0
sub_0068,sub_1062,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","s = input()

vowels = ""AEIOUaeiou""
c = 0

for ch in s:
    if ch in vowels:
        c = c + 1

print(""Vowels ="", c)",0.7857142857142857,0.16666666666666666,0.9391304347826087,0.9999800003999919,56,0.28,0.81,9,75,0
sub_0068,sub_1063,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","text = input(""Enter string: "")

i = 0
count = 0

while i < len(text):
    if text[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)",0.3333333333333333,0.0,0.7297297297297297,0.33332888894814733,48,0.2,0.69,6,66,0
sub_0068,sub_1064,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","a = input()

total = 0
x = 0

while x < len(a):
    if a[x].lower() in ""aeiou"":
        total = total + 1
    x += 1

print(total)",0.3,0.0,0.8307692307692308,0.33332888894814733,54,0.26,0.77,8,73,0
sub_0068,sub_1065,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","s = input()

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)",0.1,0.0,0.9473684210526315,0.0,46,0.16999999999999998,0.65,5,62,0
sub_0068,sub_1066,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","word = input(""Enter word: "")

ans = word.count('a') + word.count('e') + word.count('i') + word.count('o') + word.count('u')

print(ans)",0.09090909090909091,0.0,0.8,0.0,59,0.31000000000000005,0.84,10,78,0
sub_0068,sub_1067,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","name = input()

count = 0

for ch in name:
    if ch.lower() == 'a':
        count += 1
    elif ch.lower() == 'e':
        count += 1
    elif ch.lower() == 'i':
        count += 1
    elif ch.lower() == 'o':
        count += 1
    elif ch.lower() == 'u':
        count += 1

print(count)",0.36363636363636365,0.0,0.3737024221453287,0.9999800003999919,50,0.22000000000000003,0.72,7,69,0
sub_0068,sub_1068,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","text = input(""Enter text: "")

v = 0

for i in text:
    if i.lower() == 'a':
        v += 1
    elif i.lower() == 'e':
        v += 1
    elif i.lower() == 'i':
        v += 1
    elif i.lower() == 'o':
        v += 1
    elif i.lower() == 'u':
        v += 1

print(""Answer:"", v)",0.4090909090909091,0.0,0.38571428571428573,0.9999800003999919,55,0.27,0.79,8,74,0
sub_0068,sub_1069,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","string = input()

count = sum(1 for ch in string if ch.lower() in ""aeiou"")

print(count)",0.3888888888888889,0.0,0.8148148148148148,0.9999800003999919,47,0.19,0.68,6,65,0
sub_0068,sub_1070,assignment_007,"text = input()

v = ""aeiouAEIOU""
c = 0

for ch in text:
    if ch in v:
        c += 1

print(""Vowels ="", c)","txt = input(""Enter string: "")

vowels = sum(1 for i in txt if i.lower() in ""aeiou"")

print(vowels)",0.35,0.0,0.9074074074074074,0.9999800003999919,61,0.32999999999999996,0.86,11,80,0
sub_0069,sub_0070,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)",0.42857142857142855,0.0,0.9701492537313433,0.33332888894814733,5,0.06,0.009999999999999998,1,10,0
sub_0069,sub_0071,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","s = input(""Enter any word: "")

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)",0.23809523809523808,0.0,0.9850746268656716,0.0,9,0.13000000000000003,0.01,3,14,0
sub_0069,sub_0072,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","str1 = input()

vowels = 0

for i in range(len(str1)):
    if str1[i] == 'a' or str1[i] == 'e' or str1[i] == 'i' or str1[i] == 'o' or str1[i] == 'u':
        vowels += 1

print(vowels)",0.4090909090909091,0.0,0.7282608695652174,0.33332888894814733,4,0.03,0.02,0,2,0
sub_0069,sub_0073,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","word = input(""Enter text: "")

count = 0

for letter in word:
    if letter.lower() == 'a':
        count += 1
    elif letter.lower() == 'e':
        count += 1
    elif letter.lower() == 'i':
        count += 1
    elif letter.lower() == 'o':
        count += 1
    elif letter.lower() == 'u':
        count += 1

print(""Answer:"", count)",0.4166666666666667,0.125,0.39644970414201186,0.33332888894814733,4,0.04000000000000001,0.0,2,9,0
sub_0069,sub_0074,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","s = input()

v = ""aeiou""
ans = 0

for i in s:
    for j in v:
        if i.lower() == j:
            ans += 1

print(ans)",0.47368421052631576,0.0,0.9029850746268657,0.24999750002499974,8,0.1,0.01,2,13,0
sub_0069,sub_0075,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","data = input(""Enter string "")

c = 0

for i in data:
    match i.lower():
        case 'a' | 'e' | 'i' | 'o' | 'u':
            c += 1

print(c)",0.391304347826087,0.0,0.9305555555555556,0.0,1,0.010000000000000009,0.02,1,1,0
sub_0069,sub_0076,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","txt = input()

count = sum(1 for i in txt if i.lower() in ""aeiou"")

print(count)",0.5294117647058824,0.1,0.5970149253731343,0.33332888894814733,6,0.05000000000000002,0.0,1,7,0
sub_0069,sub_0077,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","string = input(""Enter a string: "")

vowels = ['a','e','i','o','u','A','E','I','O','U']

res = 0

for i in string:
    if i in vowels:
        res = res + 1

print(""Number of vowels:"", res)",0.391304347826087,0.0,0.7127659574468085,0.33332888894814733,1,0.009999999999999981,0.01,0,1,0
sub_0069,sub_1061,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","txt = input()

letters = ""aeiouAEIOU""
count = 0

for i in txt:
    if i in letters:
        count += 1

print(""Vowels ="", count)",0.42105263157894735,0.15384615384615385,0.9552238805970149,0.33332888894814733,45,0.32999999999999996,0.72,9,78,0
sub_0069,sub_1062,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","s = input()

vowels = ""AEIOUaeiou""
c = 0

for ch in s:
    if ch in vowels:
        c = c + 1

print(""Vowels ="", c)",0.3,0.0,0.8582089552238806,0.33332888894814733,49,0.37,0.79,11,83,0
sub_0069,sub_1063,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","text = input(""Enter string: "")

i = 0
count = 0

while i < len(text):
    if text[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)",0.8125,0.45454545454545453,0.9054054054054054,0.9999800003999919,41,0.29000000000000004,0.6699999999999999,8,74,0
sub_0069,sub_1064,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","a = input()

total = 0
x = 0

while x < len(a):
    if a[x].lower() in ""aeiou"":
        total = total + 1
    x += 1

print(total)",0.6875,0.0,0.9701492537313433,0.9999800003999919,47,0.35,0.75,10,81,0
sub_0069,sub_1065,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","s = input()

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)",0.2777777777777778,0.0,0.8507462686567164,0.0,39,0.26,0.63,7,70,0
sub_0069,sub_1066,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","word = input(""Enter word: "")

ans = word.count('a') + word.count('e') + word.count('i') + word.count('o') + word.count('u')

print(ans)",0.25,0.0,0.9925925925925926,0.0,52,0.4,0.82,12,86,0
sub_0069,sub_1067,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","name = input()

count = 0

for ch in name:
    if ch.lower() == 'a':
        count += 1
    elif ch.lower() == 'e':
        count += 1
    elif ch.lower() == 'i':
        count += 1
    elif ch.lower() == 'o':
        count += 1
    elif ch.lower() == 'u':
        count += 1

print(count)",0.47619047619047616,0.2,0.46366782006920415,0.33332888894814733,43,0.31000000000000005,0.7,9,77,0
sub_0069,sub_1068,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","text = input(""Enter text: "")

v = 0

for i in text:
    if i.lower() == 'a':
        v += 1
    elif i.lower() == 'e':
        v += 1
    elif i.lower() == 'i':
        v += 1
    elif i.lower() == 'o':
        v += 1
    elif i.lower() == 'u':
        v += 1

print(""Answer:"", v)",0.391304347826087,0.0,0.4785714285714286,0.33332888894814733,48,0.36,0.77,10,82,0
sub_0069,sub_1069,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","string = input()

count = sum(1 for ch in string if ch.lower() in ""aeiou"")

print(count)",0.5294117647058824,0.1,0.6567164179104478,0.33332888894814733,40,0.28,0.66,8,73,0
sub_0069,sub_1070,assignment_007,"a = input(""String : "")

count = 0
i = 0

while i < len(a):
    if a[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)","txt = input(""Enter string: "")

vowels = sum(1 for i in txt if i.lower() in ""aeiou"")

print(vowels)",0.47368421052631576,0.0,0.7313432835820896,0.33332888894814733,54,0.41999999999999993,0.84,13,88,0
sub_0070,sub_0071,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","s = input(""Enter any word: "")

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)",0.3333333333333333,0.0,0.9848484848484849,0.0,4,0.07000000000000003,0.019999999999999997,2,4,0
sub_0070,sub_0072,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","str1 = input()

vowels = 0

for i in range(len(str1)):
    if str1[i] == 'a' or str1[i] == 'e' or str1[i] == 'i' or str1[i] == 'o' or str1[i] == 'u':
        vowels += 1

print(vowels)",0.5714285714285714,0.0,0.7065217391304348,0.9999800003999919,9,0.09,0.03,1,12,0
sub_0070,sub_0073,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","word = input(""Enter text: "")

count = 0

for letter in word:
    if letter.lower() == 'a':
        count += 1
    elif letter.lower() == 'e':
        count += 1
    elif letter.lower() == 'i':
        count += 1
    elif letter.lower() == 'o':
        count += 1
    elif letter.lower() == 'u':
        count += 1

print(""Answer:"", count)",0.5652173913043478,0.0,0.38461538461538464,0.9999800003999919,1,0.01999999999999999,0.009999999999999998,1,1,0
sub_0070,sub_0074,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","s = input()

v = ""aeiou""
ans = 0

for i in s:
    for j in v:
        if i.lower() == j:
            ans += 1

print(ans)",0.42857142857142855,0.0,0.9307692307692308,0.6666577778962947,3,0.04000000000000001,0.019999999999999997,1,3,0
sub_0070,sub_0075,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","data = input(""Enter string "")

c = 0

for i in data:
    match i.lower():
        case 'a' | 'e' | 'i' | 'o' | 'u':
            c += 1

print(c)",0.5454545454545454,0.0,0.9027777777777778,0.49999000019999595,4,0.04999999999999999,0.03,0,9,0
sub_0070,sub_0076,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","txt = input()

count = sum(1 for i in txt if i.lower() in ""aeiou"")

print(count)",0.4,0.0,0.6153846153846154,0.9999800003999919,1,0.009999999999999981,0.009999999999999998,0,3,0
sub_0070,sub_0077,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","string = input(""Enter a string: "")

vowels = ['a','e','i','o','u','A','E','I','O','U']

res = 0

for i in string:
    if i in vowels:
        res = res + 1

print(""Number of vowels:"", res)",0.5454545454545454,0.0,0.6914893617021277,0.9999800003999919,6,0.06999999999999998,0.019999999999999997,1,11,0
sub_0070,sub_1061,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","txt = input()

letters = ""aeiouAEIOU""
count = 0

for i in txt:
    if i in letters:
        count += 1

print(""Vowels ="", count)",0.38095238095238093,0.0,0.9846153846153847,0.9999800003999919,50,0.27,0.71,8,68,0
sub_0070,sub_1062,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","s = input()

vowels = ""AEIOUaeiou""
c = 0

for ch in s:
    if ch in vowels:
        c = c + 1

print(""Vowels ="", c)",0.3333333333333333,0.0,0.8846153846153846,0.9999800003999919,54,0.31000000000000005,0.78,10,73,0
sub_0070,sub_1063,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","text = input(""Enter string: "")

i = 0
count = 0

while i < len(text):
    if text[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)",0.34782608695652173,0.0,0.8783783783783784,0.33332888894814733,46,0.23,0.6599999999999999,7,64,0
sub_0070,sub_1064,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","a = input()

total = 0
x = 0

while x < len(a):
    if a[x].lower() in ""aeiou"":
        total = total + 1
    x += 1

print(total)",0.5263157894736842,0.25,1.0,0.33332888894814733,52,0.29000000000000004,0.74,9,71,0
sub_0070,sub_1065,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","s = input()

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)",0.3888888888888889,0.0,0.8769230769230769,0.0,44,0.19999999999999998,0.62,6,60,0
sub_0070,sub_1066,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","word = input(""Enter word: "")

ans = word.count('a') + word.count('e') + word.count('i') + word.count('o') + word.count('u')

print(ans)",0.35,0.0,0.9629629629629629,0.0,57,0.3400000000000001,0.8099999999999999,11,76,0
sub_0070,sub_1067,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","name = input()

count = 0

for ch in name:
    if ch.lower() == 'a':
        count += 1
    elif ch.lower() == 'e':
        count += 1
    elif ch.lower() == 'i':
        count += 1
    elif ch.lower() == 'o':
        count += 1
    elif ch.lower() == 'u':
        count += 1

print(count)",0.7368421052631579,0.0625,0.44982698961937717,0.9999800003999919,48,0.25,0.69,8,67,0
sub_0070,sub_1068,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","text = input(""Enter text: "")

v = 0

for i in text:
    if i.lower() == 'a':
        v += 1
    elif i.lower() == 'e':
        v += 1
    elif i.lower() == 'i':
        v += 1
    elif i.lower() == 'o':
        v += 1
    elif i.lower() == 'u':
        v += 1

print(""Answer:"", v)",0.6190476190476191,0.0,0.4642857142857143,0.9999800003999919,53,0.30000000000000004,0.76,9,72,0
sub_0070,sub_1069,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","string = input()

count = sum(1 for ch in string if ch.lower() in ""aeiou"")

print(count)",0.3333333333333333,0.0,0.676923076923077,0.9999800003999919,45,0.22,0.65,7,63,0
sub_0070,sub_1070,assignment_007,"name = input()

x = ['a','e','i','o','u']
total = 0

for i in name.lower():
    if i in x:
        total = total + 1

print(total)","txt = input(""Enter string: "")

vowels = sum(1 for i in txt if i.lower() in ""aeiou"")

print(vowels)",0.36363636363636365,0.0,0.7538461538461538,0.9999800003999919,59,0.36,0.83,12,78,0
sub_0071,sub_0072,assignment_007,"s = input(""Enter any word: "")

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","str1 = input()

vowels = 0

for i in range(len(str1)):
    if str1[i] == 'a' or str1[i] == 'e' or str1[i] == 'i' or str1[i] == 'o' or str1[i] == 'u':
        vowels += 1

print(vowels)",0.3181818181818182,0.0,0.717391304347826,0.0,13,0.16000000000000003,0.01,3,16,0
sub_0071,sub_0073,assignment_007,"s = input(""Enter any word: "")

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","word = input(""Enter text: "")

count = 0

for letter in word:
    if letter.lower() == 'a':
        count += 1
    elif letter.lower() == 'e':
        count += 1
    elif letter.lower() == 'i':
        count += 1
    elif letter.lower() == 'o':
        count += 1
    elif letter.lower() == 'u':
        count += 1

print(""Answer:"", count)",0.45454545454545453,0.0,0.3905325443786982,0.0,5,0.09000000000000002,0.01,1,5,0
sub_0071,sub_0074,assignment_007,"s = input(""Enter any word: "")

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","s = input()

v = ""aeiou""
ans = 0

for i in s:
    for j in v:
        if i.lower() == j:
            ans += 1

print(ans)",0.18181818181818182,0.0,0.9166666666666666,0.0,1,0.030000000000000027,0.0,1,1,0
sub_0071,sub_0075,assignment_007,"s = input(""Enter any word: "")

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","data = input(""Enter string "")

c = 0

for i in data:
    match i.lower():
        case 'a' | 'e' | 'i' | 'o' | 'u':
            c += 1

print(c)",0.36363636363636365,0.0,0.9166666666666666,0.0,8,0.12000000000000002,0.01,2,13,0
sub_0071,sub_0076,assignment_007,"s = input(""Enter any word: "")

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","txt = input()

count = sum(1 for i in txt if i.lower() in ""aeiou"")

print(count)",0.2,0.0,0.6060606060606061,0.0,3,0.08000000000000002,0.01,2,7,0
sub_0071,sub_0077,assignment_007,"s = input(""Enter any word: "")

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","string = input(""Enter a string: "")

vowels = ['a','e','i','o','u','A','E','I','O','U']

res = 0

for i in string:
    if i in vowels:
        res = res + 1

print(""Number of vowels:"", res)",0.36363636363636365,0.0,0.7021276595744681,0.0,10,0.14,0.0,3,15,0
sub_0071,sub_1061,assignment_007,"s = input(""Enter any word: "")

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","txt = input()

letters = ""aeiouAEIOU""
count = 0

for i in txt:
    if i in letters:
        count += 1

print(""Vowels ="", count)",0.19047619047619047,0.0,0.9696969696969697,0.0,54,0.19999999999999996,0.73,6,64,0
sub_0071,sub_1062,assignment_007,"s = input(""Enter any word: "")

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","s = input()

vowels = ""AEIOUaeiou""
c = 0

for ch in s:
    if ch in vowels:
        c = c + 1

print(""Vowels ="", c)",0.14285714285714285,0.0,0.8712121212121212,0.0,58,0.24,0.8,8,69,0
sub_0071,sub_1063,assignment_007,"s = input(""Enter any word: "")

print(
    s.count('a') +
    s.count('e') +
    s.count('i') +
    s.count('o') +
    s.count('u')
)","text = input(""Enter string: "")

i = 0
count = 0

while i < len(text):
    if text[i].lower() in ""aeiou"":
        count += 1
    i += 1

print(count)",0.22727272727272727,0.0,0.8918918918918919,0.0,50,0.15999999999999998,0.6799999999999999,5,60,0
